submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
01/27/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/28/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/29/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/30/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/31/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/01/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/02/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/03/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/04/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/05/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/06/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/07/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/08/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/09/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/10/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/11/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/12/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/13/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/14/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/15/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/16/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/17/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/18/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/19/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/20/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/21/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/22/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/23/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/24/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/25/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/26/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/27/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/28/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/29/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/01/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/02/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/03/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/04/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/05/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/06/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/07/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/08/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/09/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/10/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/11/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/12/2020,WY,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/13/2020,WY,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/14/2020,WY,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/15/2020,WY,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/16/2020,WY,3,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/17/2020,WY,11,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/18/2020,WY,16,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/19/2020,WY,18,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/20/2020,WY,22,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/21/2020,WY,24,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/22/2020,WY,24,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/23/2020,WY,26,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/24/2020,WY,30,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/25/2020,WY,44,,,14,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/26/2020,WY,55,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/27/2020,WY,73,,,18,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/28/2020,WY,84,,,11,,0,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
03/29/2020,WY,87,,,3,,0,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
03/30/2020,WY,95,,,8,,0,,,0,,03/29/2020 04:22:39 PM,Agree,Agree
03/31/2020,WY,120,,,25,,0,,,0,,03/30/2020 04:22:39 PM,Agree,Agree
04/01/2020,WY,137,,,17,,0,,,0,,03/31/2020 04:22:39 PM,Agree,Agree
04/02/2020,WY,150,,,13,,0,,,0,,04/01/2020 04:22:39 PM,Agree,Agree
04/03/2020,WY,166,,,16,,0,,,0,,04/03/2020 04:22:39 PM,Agree,Agree
04/04/2020,WY,187,,,21,,0,,,0,,04/03/2020 04:22:39 PM,Agree,Agree
04/05/2020,WY,200,,,13,,0,,,0,,04/04/2020 04:22:39 PM,Agree,Agree
04/06/2020,WY,212,,,12,,0,,,0,,04/05/2020 04:22:39 PM,Agree,Agree
04/07/2020,WY,221,,,9,,0,,,0,,04/07/2020 04:22:39 PM,Agree,Agree
04/08/2020,WY,230,,,9,,0,,,0,,04/07/2020 04:22:39 PM,Agree,Agree
04/09/2020,WY,239,,,9,,0,,,0,,04/08/2020 04:22:39 PM,Agree,Agree
04/10/2020,WY,253,,,14,,0,,,0,,04/09/2020 04:22:39 PM,Agree,Agree
04/11/2020,WY,261,,,8,,0,,,0,,04/10/2020 04:22:39 PM,Agree,Agree
04/12/2020,WY,270,,,9,,0,,,0,,04/11/2020 04:22:39 PM,Agree,Agree
04/13/2020,WY,373,275,98,103,98,1,,,1,,04/12/2020 04:22:39 PM,Agree,Agree
04/14/2020,WY,494,393,101,121,3,1,,,0,,04/13/2020 04:22:39 PM,Agree,Agree
04/15/2020,WY,393,288,105,-101,4,2,2,0,1,0,04/15/2020 04:22:39 PM,Agree,Agree
04/16/2020,WY,401,296,105,8,0,2,2,0,0,0,04/16/2020 04:22:39 PM,Agree,Agree
04/17/2020,WY,412,305,107,11,2,2,2,0,0,0,04/17/2020 04:22:39 PM,Agree,Agree
04/18/2020,WY,423,310,113,11,6,2,2,0,0,0,04/18/2020 04:22:39 PM,Agree,Agree
04/19/2020,WY,426,313,113,3,0,2,2,0,0,0,04/19/2020 04:22:39 PM,Agree,Agree
04/20/2020,WY,428,317,111,2,-2,2,2,0,0,0,04/20/2020 04:22:39 PM,Agree,Agree
04/21/2020,WY,441,322,119,13,8,6,6,0,4,0,04/21/2020 04:22:39 PM,Agree,Agree
04/22/2020,WY,447,326,121,6,2,6,6,0,0,0,04/22/2020 04:22:39 PM,Agree,Agree
04/23/2020,WY,453,332,121,6,0,7,7,0,1,0,05/25/2020 03:38:40 PM,Agree,Agree
04/24/2020,WY,473,349,124,20,3,7,7,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
04/25/2020,WY,491,362,129,18,5,7,7,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
04/26/2020,WY,502,370,132,11,3,7,7,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
04/27/2020,WY,520,389,131,18,-1,7,7,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
04/28/2020,WY,536,396,140,16,9,7,7,0,0,0,04/29/2020 06:12:08 PM,Agree,Agree
04/29/2020,WY,544,404,140,8,0,7,7,0,0,0,04/30/2020 04:07:01 PM,Agree,Agree
04/30/2020,WY,559,415,144,15,4,7,7,0,0,0,05/01/2020 09:00:19 PM,Agree,Agree
05/01/2020,WY,566,420,146,7,2,7,7,0,0,0,05/02/2020 03:47:19 PM,Agree,Agree
05/02/2020,WY,579,429,150,13,4,7,7,0,0,0,05/03/2020 03:36:03 PM,Agree,Agree
05/03/2020,WY,586,435,151,7,1,7,7,0,0,0,05/04/2020 10:49:24 PM,Agree,Agree
05/04/2020,WY,596,444,152,10,1,7,7,0,0,0,05/05/2020 05:25:08 PM,Agree,Agree
05/05/2020,WY,604,452,152,8,0,7,7,0,0,0,05/06/2020 04:23:08 PM,Agree,Agree
05/06/2020,WY,631,479,152,27,0,7,7,0,0,0,05/07/2020 10:59:02 PM,Agree,Agree
05/07/2020,WY,635,483,152,4,0,7,7,0,0,0,05/08/2020 09:26:08 PM,Agree,Agree
05/08/2020,WY,644,490,154,9,2,7,7,0,0,0,05/09/2020 09:26:08 PM,Agree,Agree
05/09/2020,WY,653,495,158,9,4,7,7,0,0,0,05/10/2020 09:26:08 PM,Agree,Agree
05/10/2020,WY,662,504,158,9,0,7,7,0,0,0,05/11/2020 09:26:08 PM,Agree,Agree
05/11/2020,WY,669,510,159,7,1,7,7,0,0,0,05/12/2020 05:26:08 PM,Agree,Agree
05/12/2020,WY,675,513,162,6,3,7,7,0,0,0,05/13/2020 03:26:08 PM,Agree,Agree
05/13/2020,WY,688,523,165,13,3,7,7,0,0,0,05/14/2020 05:25:44 PM,Agree,Agree
05/14/2020,WY,701,529,172,13,7,7,7,0,0,0,05/15/2020 04:11:22 PM,Agree,Agree
05/15/2020,WY,716,541,175,15,3,7,7,0,0,0,05/16/2020 03:46:44 PM,Agree,Agree
05/16/2020,WY,741,559,182,25,7,7,7,0,0,0,05/17/2020 03:27:46 PM,Agree,Agree
05/17/2020,WY,754,566,188,13,6,8,8,0,1,0,05/18/2020 04:01:54 PM,Agree,Agree
05/18/2020,WY,766,577,189,12,1,10,8,2,2,2,05/19/2020 03:45:23 PM,Agree,Agree
05/19/2020,WY,776,583,193,10,4,10,10,0,0,-2,05/20/2020 03:28:26 PM,Agree,Agree
05/20/2020,WY,787,596,191,11,-2,11,11,0,1,0,05/21/2020 03:41:38 PM,Agree,Agree
05/21/2020,WY,801,608,193,14,2,12,12,0,1,0,05/22/2020 03:31:45 PM,Agree,Agree
05/22/2020,WY,803,608,195,2,2,12,12,0,0,0,05/23/2020 05:58:16 PM,Agree,Agree
05/23/2020,WY,813,615,198,10,3,12,12,0,0,0,05/24/2020 02:15:55 PM,Agree,Agree
05/24/2020,WY,838,638,200,25,2,12,12,0,0,0,05/25/2020 02:12:49 PM,Agree,Agree
05/25/2020,WY,843,644,199,5,-1,12,12,0,0,0,05/26/2020 02:23:02 PM,Agree,Agree
05/26/2020,WY,850,648,202,7,3,13,13,0,1,0,05/27/2020 03:37:59 PM,Agree,Agree
05/27/2020,WY,860,653,207,10,5,14,14,0,1,0,05/28/2020 03:12:25 PM,Agree,Agree
05/28/2020,WY,876,667,209,16,2,15,15,0,1,0,05/29/2020 02:19:55 PM,Agree,Agree
05/29/2020,WY,891,682,209,15,0,15,15,0,0,0,05/30/2020 03:47:59 PM,Agree,Agree
05/30/2020,WY,898,688,210,7,1,16,16,0,1,0,05/31/2020 02:43:17 PM,Agree,Agree
05/31/2020,WY,903,693,210,5,0,17,17,0,1,0,06/01/2020 02:17:42 PM,Agree,Agree
06/01/2020,WY,910,700,210,7,0,17,17,0,0,0,06/02/2020 02:16:17 PM,Agree,Agree
06/02/2020,WY,912,701,211,2,1,17,17,0,0,0,06/03/2020 02:11:36 PM,Agree,Agree
06/03/2020,WY,915,703,212,3,1,17,17,0,0,0,06/04/2020 03:03:31 PM,Agree,Agree
06/04/2020,WY,921,709,212,6,0,17,17,0,0,0,06/05/2020 03:17:07 PM,Agree,Agree
06/05/2020,WY,933,721,212,12,0,17,17,0,0,0,06/06/2020 02:31:37 PM,Agree,Agree
06/06/2020,WY,939,726,213,6,1,17,17,0,0,0,06/07/2020 02:23:35 PM,Agree,Agree
06/07/2020,WY,947,734,213,8,0,17,17,0,0,0,06/08/2020 02:55:08 PM,Agree,Agree
06/08/2020,WY,960,748,212,13,-1,17,17,0,0,0,06/09/2020 04:49:08 PM,Agree,Agree
06/09/2020,WY,970,760,210,10,-2,17,17,0,0,0,06/10/2020 08:56:25 PM,Agree,Agree
06/10/2020,WY,980,768,212,10,2,18,18,0,1,0,06/11/2020 02:48:51 PM,Agree,Agree
06/11/2020,WY,"1,009",793,216,29,4,18,18,0,0,0,06/12/2020 02:17:59 PM,Agree,Agree
06/12/2020,WY,"1,027",811,216,18,0,18,18,0,0,0,06/13/2020 05:46:26 PM,Agree,Agree
06/13/2020,WY,"1,050",832,218,23,2,18,18,0,0,0,06/14/2020 02:19:43 PM,Agree,Agree
06/14/2020,WY,"1,060",841,219,10,1,18,18,0,0,0,06/15/2020 02:33:03 PM,Agree,Agree
06/15/2020,WY,"1,079",856,223,19,4,18,18,0,0,0,06/16/2020 02:10:11 PM,Agree,Agree
06/16/2020,WY,"1,089",866,223,10,0,18,18,0,0,0,06/17/2020 03:06:04 PM,Agree,Agree
06/17/2020,WY,"1,114",884,230,25,7,18,18,0,0,0,06/18/2020 05:16:14 PM,Agree,Agree
06/18/2020,WY,"1,144",906,238,30,8,18,18,0,0,0,06/19/2020 03:01:11 PM,Agree,Agree
06/19/2020,WY,"1,173",927,246,29,8,20,20,0,2,0,06/20/2020 02:15:45 PM,Agree,Agree
06/20/2020,WY,"1,179",930,249,6,3,20,20,0,0,0,06/21/2020 02:32:57 PM,Agree,Agree
06/21/2020,WY,"1,197",947,250,18,1,20,20,0,0,0,06/22/2020 03:24:02 PM,Agree,Agree
06/22/2020,WY,"1,230",974,256,33,6,20,20,0,0,0,06/23/2020 02:28:19 PM,Agree,Agree
06/23/2020,WY,"1,254",992,262,24,6,20,20,0,0,0,06/24/2020 03:03:27 PM,Agree,Agree
06/24/2020,WY,"1,282","1,016",266,28,4,20,20,0,0,0,06/25/2020 02:07:27 PM,Agree,Agree
06/25/2020,WY,"1,326","1,052",274,44,8,20,20,0,0,0,06/26/2020 07:18:27 PM,Agree,Agree
06/26/2020,WY,"1,368","1,079",289,42,15,20,20,0,0,0,06/27/2020 05:51:58 PM,Agree,Agree
06/27/2020,WY,"1,392","1,097",295,24,6,20,20,0,0,0,06/28/2020 02:59:02 PM,Agree,Agree
06/28/2020,WY,"1,417","1,121",296,25,1,20,20,0,0,0,06/29/2020 02:37:31 PM,Agree,Agree
06/29/2020,WY,"1,450","1,151",299,33,3,20,20,0,0,0,06/30/2020 03:27:33 PM,Agree,Agree
06/30/2020,WY,"1,487","1,184",303,37,4,20,20,0,0,0,07/01/2020 03:45:16 PM,Agree,Agree
07/01/2020,WY,"1,514","1,203",311,27,8,20,20,0,0,0,07/02/2020 03:10:03 PM,Agree,Agree
07/02/2020,WY,"1,550","1,233",317,36,6,20,20,0,0,0,07/03/2020 03:01:33 PM,Agree,Agree
07/03/2020,WY,"1,582","1,267",315,32,-2,20,20,0,0,0,07/04/2020 03:30:31 PM,Agree,Agree
07/04/2020,WY,"1,606","1,289",317,24,2,20,20,0,0,0,07/05/2020 03:00:14 PM,Agree,Agree
07/05/2020,WY,"1,634","1,312",322,28,5,20,20,0,0,0,07/06/2020 03:16:12 PM,Agree,Agree
07/06/2020,WY,"1,675","1,349",326,41,4,20,20,0,0,0,07/07/2020 02:58:02 PM,Agree,Agree
07/07/2020,WY,"1,711","1,378",333,36,7,20,20,0,0,0,07/08/2020 02:12:08 PM,Agree,Agree
07/08/2020,WY,"1,740","1,404",336,29,3,21,21,0,1,0,07/09/2020 03:14:15 PM,Agree,Agree
07/09/2020,WY,"1,774","1,428",346,34,10,21,21,0,0,0,07/10/2020 03:35:06 PM,Agree,Agree
07/10/2020,WY,"1,790","1,445",345,16,-1,21,21,0,0,0,07/11/2020 06:25:05 PM,Agree,Agree
07/11/2020,WY,"1,839","1,488",351,49,6,21,21,0,0,0,07/12/2020 03:13:57 PM,Agree,Agree
07/12/2020,WY,"1,862","1,506",356,23,5,21,21,0,0,0,07/13/2020 03:19:34 PM,Agree,Agree
07/13/2020,WY,"1,903","1,545",358,41,2,21,21,0,0,0,07/14/2020 03:13:07 PM,Agree,Agree
07/14/2020,WY,"1,951","1,581",370,48,12,22,22,0,1,0,07/15/2020 03:05:12 PM,Agree,Agree
07/15/2020,WY,"1,985","1,605",380,34,10,22,22,0,0,0,07/16/2020 02:22:21 PM,Agree,Agree
07/16/2020,WY,"2,026","1,644",382,41,2,24,24,0,2,0,07/17/2020 02:31:01 PM,Agree,Agree
07/17/2020,WY,"2,069","1,678",391,43,9,24,24,0,0,0,07/18/2020 04:14:26 PM,Agree,Agree
07/18/2020,WY,"2,108","1,713",395,39,4,24,24,0,0,0,07/19/2020 03:05:47 PM,Agree,Agree
07/19/2020,WY,"2,126","1,728",398,18,3,24,24,0,0,0,07/20/2020 02:35:44 PM,Agree,Agree
07/20/2020,WY,"2,187","1,790",397,61,-1,24,24,0,0,0,07/21/2020 02:50:17 PM,Agree,Agree
07/21/2020,WY,"2,238","1,830",408,51,11,25,25,0,1,0,07/22/2020 02:51:28 PM,Agree,Agree
07/22/2020,WY,"2,288","1,864",424,50,16,25,25,0,0,0,07/23/2020 02:48:19 PM,Agree,Agree
07/23/2020,WY,"2,347","1,923",424,59,0,25,25,0,0,0,07/24/2020 02:18:40 PM,Agree,Agree
07/24/2020,WY,"2,405","1,972",433,58,9,25,25,0,0,0,07/25/2020 05:40:06 PM,Agree,Agree
07/25/2020,WY,"2,446","2,008",438,41,5,25,25,0,0,0,07/26/2020 03:17:16 PM,Agree,Agree
07/26/2020,WY,"2,475","2,029",446,29,8,25,25,0,0,0,07/27/2020 02:16:42 PM,Agree,Agree
07/27/2020,WY,"2,520","2,072",448,45,2,25,25,0,0,0,07/28/2020 02:21:07 PM,Agree,Agree
07/28/2020,WY,"2,589","2,136",453,69,5,26,26,0,1,0,07/29/2020 02:34:46 PM,Agree,Agree
07/29/2020,WY,"2,628","2,172",456,39,3,26,26,0,0,0,07/30/2020 02:42:43 PM,Agree,Agree
07/30/2020,WY,"2,686","2,217",469,58,13,26,26,0,0,0,07/31/2020 02:35:06 PM,Agree,Agree
07/31/2020,WY,"2,726","2,254",472,40,3,26,26,0,0,0,08/01/2020 02:38:12 PM,Agree,Agree
08/01/2020,WY,"2,769","2,297",472,43,0,26,26,0,0,0,08/02/2020 02:54:37 PM,Agree,Agree
08/02/2020,WY,"2,808","2,333",475,39,3,26,26,0,0,0,08/03/2020 02:31:01 PM,Agree,Agree
08/03/2020,WY,"2,848","2,364",484,40,9,27,27,0,1,0,08/04/2020 02:09:35 PM,Agree,Agree
08/04/2020,WY,"2,884","2,392",492,36,8,27,27,0,0,0,08/05/2020 02:13:18 PM,Agree,Agree
08/05/2020,WY,"2,923","2,424",499,39,7,27,27,0,0,0,08/06/2020 02:12:27 PM,Agree,Agree
08/06/2020,WY,"2,958","2,449",509,35,10,27,27,0,0,0,08/07/2020 11:57:59 PM,Agree,Agree
08/07/2020,WY,"3,000","2,490",510,42,1,28,28,0,1,0,08/08/2020 02:58:44 PM,Agree,Agree
08/08/2020,WY,"3,013","2,498",515,13,5,28,28,0,0,0,08/09/2020 02:03:10 PM,Agree,Agree
08/09/2020,WY,"3,050","2,533",517,37,2,28,28,0,0,0,08/10/2020 02:23:35 PM,Agree,Agree
08/10/2020,WY,"3,042","2,565",477,-8,-40,28,28,0,0,0,08/11/2020 02:16:27 PM,Agree,Agree
08/11/2020,WY,"3,073","2,584",489,31,12,29,29,0,1,0,08/12/2020 01:50:14 PM,Agree,Agree
08/12/2020,WY,"3,086","2,600",486,13,-3,29,29,0,0,0,08/13/2020 02:12:28 PM,Agree,Agree
08/13/2020,WY,"3,119","2,627",492,33,6,30,30,0,1,0,08/14/2020 02:30:03 PM,Agree,Agree
08/14/2020,WY,"3,183","2,694",489,64,-3,30,30,0,0,0,08/15/2020 02:02:05 PM,Agree,Agree
08/15/2020,WY,"3,227","2,730",497,44,8,30,30,0,0,0,08/16/2020 02:57:14 PM,Agree,Agree
08/16/2020,WY,"3,286","2,789",497,59,0,30,30,0,0,0,08/17/2020 02:26:31 PM,Agree,Agree
08/17/2020,WY,"3,331","2,829",502,45,5,33,33,0,3,0,08/18/2020 02:26:55 PM,Agree,Agree
08/18/2020,WY,"3,363","2,850",513,32,11,34,34,0,1,0,08/19/2020 02:23:51 PM,Agree,Agree
08/19/2020,WY,"3,430","2,909",521,67,8,34,34,0,0,0,08/20/2020 03:11:45 PM,Agree,Agree
08/20/2020,WY,"3,468","2,940",528,38,7,34,34,0,0,0,08/21/2020 02:27:34 PM,Agree,Agree
08/21/2020,WY,"3,524","2,994",530,56,2,37,37,0,3,0,08/22/2020 02:21:09 PM,Agree,Agree
08/22/2020,WY,"3,543","3,009",534,19,4,37,37,0,0,0,08/23/2020 02:15:28 PM,Agree,Agree
08/23/2020,WY,"3,579","3,046",533,36,-1,37,37,0,0,0,08/24/2020 01:54:34 PM,Agree,Agree
08/24/2020,WY,"3,603","3,068",535,24,2,37,37,0,0,0,08/25/2020 02:02:54 PM,Agree,Agree
08/25/2020,WY,"3,634","3,089",545,31,10,37,37,0,0,0,08/26/2020 01:51:40 PM,Agree,Agree
08/26/2020,WY,"3,684","3,135",549,50,4,37,37,0,0,0,08/27/2020 01:42:08 PM,Agree,Agree
08/27/2020,WY,"3,722","3,166",556,38,7,37,37,0,0,0,08/28/2020 01:43:49 PM,Agree,Agree
08/28/2020,WY,"3,763","3,196",567,41,11,37,37,0,0,0,08/29/2020 01:42:50 PM,Agree,Agree
08/29/2020,WY,"3,784","3,210",574,21,7,37,37,0,0,0,08/30/2020 02:49:52 PM,Agree,Agree
08/30/2020,WY,"3,820","3,245",575,36,1,37,37,0,0,0,08/31/2020 02:05:56 PM,Agree,Agree
08/31/2020,WY,"3,842","3,264",578,22,3,37,37,0,0,0,09/01/2020 02:09:34 PM,Agree,Agree
09/01/2020,WY,"3,866","3,282",584,24,6,41,41,0,4,0,09/02/2020 01:49:48 PM,Agree,Agree
09/02/2020,WY,"3,911","3,311",600,45,16,41,41,0,0,0,09/03/2020 02:18:16 PM,Agree,Agree
09/03/2020,WY,"3,939","3,334",605,28,5,41,41,0,0,0,09/04/2020 01:36:16 PM,Agree,Agree
09/04/2020,WY,"3,989","3,373",616,50,11,42,42,0,1,0,09/05/2020 02:09:45 PM,Agree,Agree
09/05/2020,WY,"4,006","3,386",620,17,4,42,42,0,0,0,09/06/2020 02:09:04 PM,Agree,Agree
09/06/2020,WY,"4,032","3,425",607,26,-13,42,42,0,0,0,09/07/2020 01:37:36 PM,Agree,Agree
09/07/2020,WY,"4,032","3,425",607,0,0,42,42,0,0,0,09/08/2020 02:47:00 PM,Agree,Agree
09/08/2020,WY,"4,103","3,483",620,71,13,42,42,0,0,0,09/09/2020 01:47:50 PM,Agree,Agree
09/09/2020,WY,"4,151","3,520",631,48,11,42,42,0,0,0,09/10/2020 02:02:53 PM,Agree,Agree
09/10/2020,WY,"4,200","3,559",641,49,10,42,42,0,0,0,09/11/2020 01:51:03 PM,Agree,Agree
09/11/2020,WY,"4,264","3,605",659,64,18,42,42,0,0,0,09/12/2020 02:12:43 PM,Agree,Agree
09/12/2020,WY,"4,297","3,635",662,33,3,42,42,0,0,0,09/13/2020 04:17:15 PM,Agree,Agree
09/13/2020,WY,"4,346","3,679",667,49,5,42,42,0,0,0,09/14/2020 02:01:21 PM,Agree,Agree
09/14/2020,WY,"4,392","3,723",669,46,2,46,46,0,4,0,09/15/2020 02:03:59 PM,Agree,Agree
09/15/2020,WY,"4,438","3,762",676,46,7,46,46,0,0,0,09/16/2020 01:53:41 PM,Agree,Agree
09/16/2020,WY,"4,566","3,866",700,128,24,46,46,0,0,0,09/17/2020 01:45:45 PM,Agree,Agree
09/17/2020,WY,"4,652","3,936",716,86,16,49,49,0,3,0,09/18/2020 01:48:37 PM,Agree,Agree
09/18/2020,WY,"4,747","4,009",738,95,22,49,49,0,0,0,09/19/2020 02:00:26 PM,Agree,Agree
09/19/2020,WY,"4,780","4,039",741,33,3,49,49,0,0,0,09/20/2020 01:53:10 PM,Agree,Agree
09/20/2020,WY,"4,871","4,124",747,91,6,49,49,0,0,0,09/21/2020 01:47:41 PM,Agree,Agree
09/21/2020,WY,"4,944","4,189",755,73,8,49,49,0,0,0,09/22/2020 01:51:57 PM,Agree,Agree
09/22/2020,WY,"5,016","4,231",785,72,30,49,49,0,0,0,09/23/2020 01:51:22 PM,Agree,Agree
09/23/2020,WY,"5,169","4,368",801,153,16,50,50,0,1,0,09/24/2020 01:54:02 PM,Agree,Agree
09/24/2020,WY,"5,305","4,488",817,136,16,50,50,0,0,0,09/25/2020 01:54:10 PM,Agree,Agree
09/25/2020,WY,"5,420","4,585",835,115,18,50,50,0,0,0,09/26/2020 01:46:07 PM,Agree,Agree
09/26/2020,WY,"5,465","4,618",847,45,12,50,50,0,0,0,09/27/2020 01:39:49 PM,Agree,Agree
09/27/2020,WY,"5,633","4,780",853,168,6,50,50,0,0,0,09/28/2020 01:50:59 PM,Agree,Agree
09/28/2020,WY,"5,754","4,897",857,121,4,50,50,0,0,0,09/29/2020 01:50:42 PM,Agree,Agree
09/29/2020,WY,"5,821","4,948",873,67,16,50,50,0,0,0,09/30/2020 02:17:41 PM,Agree,Agree
09/30/2020,WY,"5,948","5,046",902,127,29,50,50,0,0,0,10/01/2020 01:42:11 PM,Agree,Agree
10/01/2020,WY,"6,083","5,170",913,135,11,53,53,0,3,0,10/02/2020 01:40:08 PM,Agree,Agree
10/02/2020,WY,"6,214","5,289",925,131,12,53,53,0,0,0,10/03/2020 01:39:53 PM,Agree,Agree
10/03/2020,WY,"6,365","5,415",950,151,25,53,53,0,0,0,10/04/2020 01:35:23 PM,Agree,Agree
10/04/2020,WY,"6,504","5,546",958,139,8,53,53,0,0,0,10/05/2020 01:49:47 PM,Agree,Agree
10/05/2020,WY,"6,629","5,660",969,125,11,53,53,0,0,0,10/06/2020 01:33:58 PM,Agree,Agree
10/06/2020,WY,"6,770","5,751","1,019",141,50,53,53,0,0,0,10/07/2020 01:45:01 PM,Agree,Agree
10/07/2020,WY,"6,899","5,866","1,033",129,14,53,53,0,0,0,10/08/2020 01:56:57 PM,Agree,Agree
